[12:02:27] [Model]: Loading erfan226/persian-t5-paraphraser...                                    3900279738.py:115
                                                                                                                   
[12:02:35] [Data]: Reading data...                                                                3900279738.py:126
                                                                                                                   
FULL Dataset: (1488792, 2)
TRAIN Dataset: (1487303, 2)
TEST Dataset: (1489, 2)

[12:02:36] [Initiating Fine Tuning]...                                                            3900279738.py:175
 
                               Training Status                               
+---------------------------------------------------------------------------+
|Epoch | Steps |                            Loss                            |
|  1   | 3960  | tensor(2.5588, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 3970  | tensor(2.8720, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 3980  | tensor(2.5113, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 3990  | tensor(2.6418, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4000  | tensor(2.7532, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4010  | tensor(2.7265, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4020  | tensor(2.6884, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4030  | tensor(2.7597, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4040  | tensor(2.7834, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4050  | tensor(2.8248, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4060  | tensor(2.7246, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4070  | tensor(2.7227, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4080  | tensor(2.6460, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4090  | tensor(2.5809, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4100  | tensor(2.8687, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4110  | tensor(2.8384, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4120  | tensor(2.6490, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4130  | tensor(2.6492, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4140  | tensor(2.7216, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4150  | tensor(2.5927, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4160  | tensor(2.8547, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4170  | tensor(2.8803, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4180  | tensor(2.6974, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4190  | tensor(2.6569, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4200  | tensor(2.5555, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4210  | tensor(2.5810, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4220  | tensor(2.6279, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4230  | tensor(2.6882, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4240  | tensor(2.6532, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4250  | tensor(2.7039, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4260  | tensor(2.7147, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4270  | tensor(2.6151, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4280  | tensor(2.8354, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4290  | tensor(2.6235, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4300  | tensor(2.6223, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4310  | tensor(2.8484, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4320  | tensor(2.5602, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4330  | tensor(2.4643, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4340  | tensor(2.6457, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4350  | tensor(2.7201, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4360  | tensor(2.4373, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4370  | tensor(2.6762, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4380  | tensor(2.7496, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4390  | tensor(2.8164, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4400  | tensor(2.8101, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4410  | tensor(2.7139, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4420  | tensor(2.7890, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4430  | tensor(2.7189, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4440  | tensor(2.7157, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4450  | tensor(2.7828, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4460  | tensor(2.9379, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4470  | tensor(2.6997, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4480  | tensor(2.6684, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4490  | tensor(2.8231, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4500  | tensor(2.7235, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4510  | tensor(2.6700, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4520  | tensor(2.5456, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4530  | tensor(2.6822, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4540  | tensor(2.6134, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4550  | tensor(2.6190, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4560  | tensor(2.7189, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4570  | tensor(2.6111, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4580  | tensor(2.5844, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4590  | tensor(2.9289, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4600  | tensor(2.6715, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4610  | tensor(2.6113, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4620  | tensor(2.6422, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4630  | tensor(2.7249, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4640  | tensor(2.5517, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4650  | tensor(2.8745, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4660  | tensor(2.8010, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4670  | tensor(2.5090, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4680  | tensor(2.5412, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4690  | tensor(2.6603, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4700  | tensor(2.8401, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4710  | tensor(2.6918, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4720  | tensor(2.4773, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4730  | tensor(2.7595, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4740  | tensor(2.6317, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4750  | tensor(2.6039, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4760  | tensor(2.6967, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4770  | tensor(2.7792, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4780  | tensor(2.6909, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4790  | tensor(2.7509, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4800  | tensor(2.6818, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4810  | tensor(2.7858, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4820  | tensor(2.5620, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4830  | tensor(2.7169, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4840  | tensor(2.6174, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4850  | tensor(2.8178, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4860  | tensor(2.5530, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4870  | tensor(2.6640, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4880  | tensor(2.8202, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4890  | tensor(2.7368, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4900  | tensor(2.6772, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4910  | tensor(2.7904, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4920  | tensor(2.8895, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4930  | tensor(2.7548, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4940  | tensor(2.6575, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4950  | tensor(2.5938, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4960  | tensor(2.3510, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4970  | tensor(2.5054, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4980  | tensor(2.5243, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 4990  | tensor(2.8969, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5000  | tensor(2.7444, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5010  | tensor(2.7965, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5020  | tensor(2.7839, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5030  | tensor(2.8056, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5040  | tensor(2.6897, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5050  | tensor(2.6616, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5060  | tensor(2.6912, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5070  | tensor(2.6929, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5080  | tensor(2.6666, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5090  | tensor(2.6441, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5100  | tensor(2.6074, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5110  | tensor(2.5159, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5120  | tensor(2.7919, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5130  | tensor(2.8271, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5140  | tensor(2.4906, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5150  | tensor(2.7282, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5160  | tensor(2.5566, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5170  | tensor(2.8733, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5180  | tensor(2.4592, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5190  | tensor(2.7267, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5200  | tensor(2.4734, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5210  | tensor(2.5300, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5220  | tensor(2.7463, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5230  | tensor(2.5109, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5240  | tensor(2.6310, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5250  | tensor(2.7914, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5260  | tensor(2.6901, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5270  | tensor(2.8922, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5280  | tensor(2.7559, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5290  | tensor(2.5798, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5300  | tensor(2.6317, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5310  | tensor(2.6390, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5320  | tensor(2.7975, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5330  | tensor(2.6417, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5340  | tensor(2.7948, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5350  | tensor(2.7737, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5360  | tensor(2.7332, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5370  | tensor(2.8514, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5380  | tensor(2.7811, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5390  | tensor(2.6035, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5400  | tensor(2.8361, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5410  | tensor(2.4879, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5420  | tensor(2.5155, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5430  | tensor(2.7117, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5440  | tensor(2.9319, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5450  | tensor(2.6687, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5460  | tensor(2.5923, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5470  | tensor(2.5741, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5480  | tensor(2.5854, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5490  | tensor(2.6691, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5500  | tensor(2.7982, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5510  | tensor(2.6688, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5520  | tensor(2.7614, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5530  | tensor(2.8706, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5540  | tensor(2.7934, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5550  | tensor(2.5669, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5560  | tensor(2.5522, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5570  | tensor(2.7660, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5580  | tensor(2.9305, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5590  | tensor(2.7948, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5600  | tensor(2.8018, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5610  | tensor(2.7795, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5620  | tensor(2.6372, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5630  | tensor(2.8680, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5640  | tensor(2.7341, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5650  | tensor(2.8143, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5660  | tensor(2.7669, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5670  | tensor(2.6906, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5680  | tensor(2.6251, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5690  | tensor(2.5924, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5700  | tensor(2.7987, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5710  | tensor(2.8405, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5720  | tensor(2.6345, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5730  | tensor(2.6690, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5740  | tensor(2.5464, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5750  | tensor(2.8628, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5760  | tensor(2.8178, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5770  | tensor(2.4705, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5780  | tensor(2.4166, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5790  | tensor(2.6294, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5800  | tensor(2.7871, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5810  | tensor(2.7137, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5820  | tensor(2.8081, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5830  | tensor(2.8314, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5840  | tensor(2.6280, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5850  | tensor(2.6997, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5860  | tensor(2.4018, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5870  | tensor(2.6439, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5880  | tensor(2.4103, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5890  | tensor(2.7099, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5900  | tensor(2.5262, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5910  | tensor(2.5785, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5920  | tensor(2.6651, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5930  | tensor(2.6138, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5940  | tensor(2.6484, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5950  | tensor(2.6981, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5960  | tensor(2.5600, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5970  | tensor(2.5791, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5980  | tensor(2.8391, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 5990  | tensor(2.5990, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6000  | tensor(2.7059, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6010  | tensor(2.8047, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6020  | tensor(2.6601, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6030  | tensor(2.7602, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6040  | tensor(2.7720, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6050  | tensor(2.3427, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6060  | tensor(2.6627, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6070  | tensor(2.5827, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6080  | tensor(2.7086, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6090  | tensor(2.9218, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6100  | tensor(2.6327, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6110  | tensor(2.7331, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6120  | tensor(2.6510, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6130  | tensor(2.8910, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6140  | tensor(2.7296, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6150  | tensor(2.6732, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6160  | tensor(2.7835, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6170  | tensor(3.0218, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6180  | tensor(2.6306, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6190  | tensor(2.6651, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6200  | tensor(2.6059, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6210  | tensor(2.6316, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6220  | tensor(2.5926, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6230  | tensor(2.6238, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6240  | tensor(2.7158, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6250  | tensor(2.6415, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6260  | tensor(2.6269, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6270  | tensor(2.7287, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6280  | tensor(2.6574, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6290  | tensor(2.5686, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6300  | tensor(2.6790, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6310  | tensor(2.7427, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6320  | tensor(2.5788, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6330  | tensor(2.6309, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6340  | tensor(2.5966, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6350  | tensor(2.6028, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6360  | tensor(2.6571, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6370  | tensor(2.4531, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6380  | tensor(2.7428, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6390  | tensor(2.3255, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6400  | tensor(2.5187, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6410  | tensor(2.5376, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6420  | tensor(2.7314, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6430  | tensor(2.3767, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6440  | tensor(2.6676, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6450  | tensor(2.7595, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6460  | tensor(2.8351, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6470  | tensor(2.6531, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6480  | tensor(2.6936, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6490  | tensor(2.7088, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6500  | tensor(2.8227, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6510  | tensor(2.6319, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6520  | tensor(2.8027, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6530  | tensor(2.8211, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6540  | tensor(2.6648, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6550  | tensor(2.6531, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6560  | tensor(2.5837, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6570  | tensor(2.6494, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6580  | tensor(2.7110, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6590  | tensor(2.5823, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6600  | tensor(2.6716, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6610  | tensor(2.5456, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6620  | tensor(2.6411, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6630  | tensor(2.8114, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6640  | tensor(2.6897, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6650  | tensor(2.5910, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  1   | 6660  | tensor(2.5103, device='cuda:0', grad_fn=<NllLossBackward0>)|
